order_id,date,customer_id,category,subcategory,price,size,color,returned,rating,payment_method,margin,day_of_week,day_of_month
ORDER_1504,2023-06-26,CUST_0246,Blusas,Moletom,132.98,G,Rosa,False,3,Credit Card,49.87,0,26
ORDER_1505,2023-06-27,CUST_0437,Acessórios,Bolsas,427.04,Único,Prata,False,5,Credit Card,195.73,1,27
ORDER_1506,2023-06-28,CUST_0084,Vestidos,Casual,224.14,P,Rosa,True,2,PIX,84.05,2,28
ORDER_1507,2023-06-29,CUST_0207,Blusas,Social,158.22,M,Rosa,False,4,Debit Card,63.29,3,29
ORDER_1508,2023-06-30,CUST_0151,Calças,Social,363.04,M,Azul,False,3,Debit Card,157.32,4,30
ORDER_1509,2023-06-30,CUST_0156,Acessórios,Bijuterias,55.69,Único,Preto,False,5,PIX,27.85,4,30
ORDER_1510,2023-06-30,CUST_0016,Calças,Jeans,202.48,G,Azul,False,5,Credit Card,80.99,4,30
ORDER_1511,2023-07-01,CUST_0165,Acessórios,Bijuterias,99.36,Único,Prata,False,4,Boleto,41.4,5,1
ORDER_1512,2023-07-01,CUST_0405,Saias,Midi,340.46,M,Vermelho,False,4,Credit Card,118.22,5,1
ORDER_1513,2023-07-01,CUST_0463,Calças,Moletom,132.55,M,Preto,False,5,Boleto,41.42,5,1
ORDER_1514,2023-07-01,CUST_0145,Saias,Midi,354.48,G,Vermelho,False,4,Debit Card,123.08,5,1
ORDER_1515,2023-07-02,CUST_0498,Saias,Mini,151.13,M,Azul,False,5,Debit Card,49.33,6,2
ORDER_1516,2023-07-02,CUST_0037,Calças,Moletom,219.0,P,Branco,False,5,PIX,68.44,6,2
ORDER_1517,2023-07-02,CUST_0333,Vestidos,Casual,178.49,G,Vermelho,False,4,Credit Card,55.78,6,2
ORDER_1518,2023-07-02,CUST_0403,Vestidos,Praia,132.64,M,Rosa,False,5,Debit Card,46.05,6,2
ORDER_1519,2023-07-03,CUST_0414,Saias,Mini,183.07,G,Rosa,False,5,Credit Card,71.7,0,3
ORDER_1520,2023-07-04,CUST_0045,Calças,Jeans,332.95,M,Preto,True,4,Boleto,133.18,1,4
ORDER_1521,2023-07-04,CUST_0402,Saias,Mini,126.84,P,Vermelho,False,3,Debit Card,49.68,1,4
ORDER_1522,2023-07-04,CUST_0206,Vestidos,Casual,225.61,G,Rosa,False,4,PIX,84.6,1,4
ORDER_1523,2023-07-04,CUST_0062,Vestidos,Festa,696.08,M,Azul,False,4,Credit Card,319.04,1,4
ORDER_1524,2023-07-05,CUST_0420,Vestidos,Casual,127.66,M,Vermelho,False,4,Credit Card,47.87,2,5
ORDER_1525,2023-07-05,CUST_0356,Blusas,Social,166.61,P,Branco,False,1,PIX,66.64,2,5
ORDER_1526,2023-07-05,CUST_0468,Vestidos,Festa,517.92,P,Azul,False,5,Debit Card,237.38,2,5
ORDER_1527,2023-07-05,CUST_0308,Vestidos,Festa,686.48,M,Vermelho,False,4,Credit Card,314.64,2,5
ORDER_1528,2023-07-06,CUST_0019,Acessórios,Cintos,85.24,Único,Preto,False,1,PIX,42.62,3,6
ORDER_1529,2023-07-06,CUST_0365,Calças,Moletom,147.75,G,Azul,False,4,PIX,66.49,3,6
ORDER_1530,2023-07-07,CUST_0300,Acessórios,Bijuterias,49.57,Único,Prata,False,4,Debit Card,29.74,4,7
ORDER_1531,2023-07-07,CUST_0007,Blusas,Social,127.99,GG,Azul,False,2,Boleto,61.44,4,7
ORDER_1532,2023-07-07,CUST_0249,Blusas,Social,151.76,P,Azul,True,3,Debit Card,72.84,4,7
ORDER_1533,2023-07-08,CUST_0428,Calças,Social,298.25,GG,Azul,False,2,Boleto,129.24,5,8
ORDER_1534,2023-07-08,CUST_0117,Blusas,T-shirt,78.54,GG,Branco,False,5,Credit Card,27.49,5,8
ORDER_1535,2023-07-08,CUST_0068,Calças,Social,317.34,P,Azul,True,5,Credit Card,137.51,5,8
ORDER_1536,2023-07-10,CUST_0034,Acessórios,Bolsas,165.77,Único,Prata,False,3,Credit Card,91.17,0,10
ORDER_1537,2023-07-10,CUST_0194,Calças,Social,230.38,M,Azul,False,5,PIX,119.8,0,10
ORDER_1538,2023-07-10,CUST_0325,Blusas,Moletom,114.11,GG,Preto,False,3,PIX,51.35,0,10
ORDER_1539,2023-07-10,CUST_0055,Blusas,Social,126.45,M,Azul,False,4,Credit Card,60.7,0,10
ORDER_1540,2023-07-10,CUST_0266,Acessórios,Cintos,71.07,Único,Prata,False,2,PIX,35.53,0,10
ORDER_1541,2023-07-11,CUST_0480,Acessórios,Cintos,68.92,Único,Preto,False,4,PIX,34.46,1,11
ORDER_1542,2023-07-11,CUST_0042,Blusas,Moletom,159.89,G,Azul,True,4,PIX,71.95,1,11
ORDER_1543,2023-07-11,CUST_0297,Acessórios,Bolsas,247.83,Único,Preto,False,3,Credit Card,136.31,1,11
ORDER_1544,2023-07-12,CUST_0461,Saias,Mini,103.92,G,Preto,False,4,Boleto,48.84,2,12
ORDER_1545,2023-07-12,CUST_0231,Calças,Social,259.04,GG,Branco,True,2,Boleto,134.7,2,12
ORDER_1546,2023-07-12,CUST_0453,Acessórios,Cintos,100.28,Único,Dourado,False,5,PIX,50.14,2,12
ORDER_1547,2023-07-13,CUST_0378,Acessórios,Bijuterias,64.91,Único,Dourado,False,4,Credit Card,38.95,3,13
ORDER_1548,2023-07-14,CUST_0394,Calças,Moletom,95.4,M,Preto,False,1,Debit Card,42.93,4,14
ORDER_1549,2023-07-15,CUST_0010,Blusas,T-shirt,98.29,G,Branco,False,5,Boleto,34.4,5,15
ORDER_1550,2023-07-15,CUST_0358,Acessórios,Bijuterias,44.78,Único,Prata,False,4,Boleto,22.39,5,15
ORDER_1551,2023-07-16,CUST_0475,Saias,Midi,245.68,G,Azul,False,3,Boleto,102.36,6,16
ORDER_1552,2023-07-16,CUST_0444,Vestidos,Casual,216.44,G,Vermelho,False,4,Credit Card,81.17,6,16
ORDER_1553,2023-07-16,CUST_0128,Acessórios,Bijuterias,84.5,Único,Preto,False,5,Boleto,42.25,6,16
ORDER_1554,2023-07-17,CUST_0179,Vestidos,Praia,133.41,M,Vermelho,False,5,PIX,66.7,0,17
ORDER_1555,2023-07-17,CUST_0405,Acessórios,Bijuterias,31.53,Único,Prata,False,4,Credit Card,18.92,0,17
ORDER_1556,2023-07-17,CUST_0392,Blusas,T-shirt,114.3,GG,Preto,True,3,Credit Card,48.01,0,17
ORDER_1557,2023-07-18,CUST_0193,Calças,Moletom,144.91,G,Branco,False,5,Boleto,65.21,1,18
ORDER_1558,2023-07-18,CUST_0092,Acessórios,Bijuterias,84.24,Único,Prata,True,3,Credit Card,50.54,1,18
ORDER_1559,2023-07-18,CUST_0369,Saias,Midi,138.62,P,Preto,False,3,Credit Card,69.31,1,18
ORDER_1560,2023-07-18,CUST_0231,Blusas,Social,203.81,GG,Preto,False,5,PIX,97.83,1,18
ORDER_1561,2023-07-19,CUST_0078,Blusas,Moletom,198.89,G,Rosa,False,4,PIX,89.5,2,19
ORDER_1562,2023-07-19,CUST_0085,Saias,Midi,155.14,P,Preto,False,4,PIX,77.57,2,19
ORDER_1563,2023-07-19,CUST_0030,Acessórios,Bijuterias,80.61,Único,Dourado,False,3,Debit Card,48.37,2,19
ORDER_1564,2023-07-20,CUST_0213,Acessórios,Bolsas,230.33,Único,Marrom,False,3,Debit Card,126.68,3,20
ORDER_1565,2023-07-20,CUST_0049,Calças,Jeans,245.42,P,Branco,False,5,Debit Card,117.8,3,20
ORDER_1566,2023-07-20,CUST_0265,Acessórios,Cintos,65.8,Único,Dourado,False,5,Credit Card,32.9,3,20
ORDER_1567,2023-07-20,CUST_0145,Calças,Moletom,165.76,G,Preto,False,3,Debit Card,74.59,3,20
ORDER_1568,2023-07-21,CUST_0069,Calças,Moletom,176.71,P,Preto,False,5,Credit Card,79.52,4,21
ORDER_1569,2023-07-21,CUST_0058,Blusas,Social,246.76,G,Preto,False,5,Credit Card,118.44,4,21
ORDER_1570,2023-07-21,CUST_0185,Blusas,T-shirt,54.6,M,Azul,False,5,Debit Card,22.93,4,21
ORDER_1571,2023-07-22,CUST_0062,Vestidos,Festa,511.52,M,Vermelho,False,4,Boleto,234.45,5,22
ORDER_1572,2023-07-23,CUST_0479,Saias,Mini,195.08,P,Rosa,False,5,Credit Card,76.41,6,23
ORDER_1573,2023-07-23,CUST_0308,Saias,Midi,182.8,P,Azul,False,4,Credit Card,76.17,6,23
ORDER_1574,2023-07-24,CUST_0445,Vestidos,Casual,104.64,M,Vermelho,False,5,PIX,47.09,0,24
ORDER_1575,2023-07-24,CUST_0296,Vestidos,Casual,198.79,P,Vermelho,False,5,Credit Card,89.46,0,24
ORDER_1576,2023-07-24,CUST_0166,Saias,Longa,237.46,G,Rosa,False,5,Boleto,123.48,0,24
ORDER_1577,2023-07-24,CUST_0171,Vestidos,Casual,118.89,M,Vermelho,False,5,Credit Card,53.5,0,24
ORDER_1578,2023-07-25,CUST_0063,Saias,Midi,244.58,M,Vermelho,False,5,PIX,101.91,1,25
ORDER_1579,2023-07-25,CUST_0147,Saias,Mini,115.37,M,Rosa,False,5,Debit Card,45.19,1,25
ORDER_1580,2023-07-25,CUST_0484,Blusas,Moletom,169.24,M,Rosa,False,4,Boleto,63.46,1,25
ORDER_1581,2023-07-25,CUST_0306,Calças,Moletom,184.16,P,Azul,False,5,Credit Card,69.06,1,25
ORDER_1582,2023-07-26,CUST_0161,Saias,Mini,160.99,M,Vermelho,False,5,Debit Card,63.06,2,26
ORDER_1583,2023-07-26,CUST_0141,Saias,Longa,253.99,M,Preto,False,2,Boleto,110.06,2,26
ORDER_1584,2023-07-26,CUST_0334,Acessórios,Bijuterias,67.33,Único,Dourado,False,5,Boleto,33.67,2,26
ORDER_1585,2023-07-26,CUST_0097,Saias,Longa,254.33,G,Rosa,False,2,Boleto,110.21,2,26
ORDER_1586,2023-07-27,CUST_0446,Acessórios,Cintos,163.96,Único,Preto,False,4,PIX,68.31,3,27
ORDER_1587,2023-07-27,CUST_0221,Vestidos,Casual,178.1,P,Preto,False,5,PIX,66.79,3,27
ORDER_1588,2023-07-28,CUST_0043,Saias,Midi,235.98,P,Rosa,False,5,Credit Card,98.33,4,28
ORDER_1589,2023-07-28,CUST_0433,Vestidos,Festa,430.37,P,Azul,False,3,Credit Card,197.25,4,28
ORDER_1590,2023-07-28,CUST_0292,Calças,Moletom,179.48,M,Branco,False,5,Debit Card,67.31,4,28
ORDER_1591,2023-07-28,CUST_0378,Blusas,T-shirt,126.71,P,Azul,False,4,PIX,44.35,4,28
ORDER_1592,2023-07-29,CUST_0108,Acessórios,Cintos,166.39,Único,Prata,False,4,Debit Card,57.77,5,29
ORDER_1593,2023-07-29,CUST_0266,Saias,Midi,175.06,M,Preto,False,3,Boleto,60.78,5,29
ORDER_1594,2023-07-29,CUST_0095,Blusas,Social,209.65,P,Preto,False,2,Credit Card,69.88,5,29
ORDER_1595,2023-07-29,CUST_0262,Saias,Mini,161.63,M,Vermelho,False,4,PIX,52.75,5,29
ORDER_1596,2023-07-29,CUST_0313,Blusas,Social,173.74,G,Azul,False,4,Boleto,57.91,5,29
ORDER_1597,2023-07-30,CUST_0385,Blusas,T-shirt,73.47,G,Rosa,False,5,PIX,21.43,6,30
ORDER_1598,2023-07-30,CUST_0071,Acessórios,Cintos,142.63,Único,Prata,False,3,Credit Card,49.52,6,30
ORDER_1599,2023-07-31,CUST_0442,Acessórios,Bolsas,203.87,Único,Preto,False,1,Debit Card,93.44,0,31
ORDER_1600,2023-07-31,CUST_0219,Acessórios,Cintos,107.12,Único,Dourado,False,4,PIX,44.63,0,31
ORDER_1601,2023-08-01,CUST_0021,Blusas,Social,159.95,M,Rosa,False,4,PIX,63.98,1,1
ORDER_1602,2023-08-01,CUST_0092,Acessórios,Cintos,127.21,Único,Prata,False,4,Boleto,53.01,1,1
ORDER_1603,2023-08-01,CUST_0127,Vestidos,Praia,152.35,P,Rosa,False,3,Boleto,63.48,1,1
ORDER_1604,2023-08-02,CUST_0080,Saias,Mini,145.45,G,Vermelho,False,5,Debit Card,56.97,2,2
ORDER_1605,2023-08-02,CUST_0312,Blusas,Social,283.94,P,Azul,False,5,Boleto,113.58,2,2
ORDER_1606,2023-08-03,CUST_0238,Vestidos,Festa,455.66,P,Preto,False,5,PIX,208.85,3,3
ORDER_1607,2023-08-03,CUST_0471,Acessórios,Bolsas,373.96,Único,Marrom,False,5,PIX,171.4,3,3
ORDER_1608,2023-08-03,CUST_0372,Calças,Moletom,210.44,P,Azul,False,2,Boleto,78.92,3,3
ORDER_1609,2023-08-04,CUST_0404,Vestidos,Casual,147.4,G,Azul,False,5,Boleto,55.27,4,4
ORDER_1610,2023-08-04,CUST_0486,Saias,Mini,113.92,G,Rosa,False,5,Debit Card,44.62,4,4
ORDER_1611,2023-08-05,CUST_0182,Blusas,Moletom,162.2,M,Branco,False,3,Credit Card,50.69,5,5
ORDER_1612,2023-08-07,CUST_0025,Blusas,Moletom,140.76,M,Branco,False,1,PIX,63.34,0,7
ORDER_1613,2023-08-07,CUST_0156,Vestidos,Festa,437.97,M,Vermelho,False,5,Credit Card,240.88,0,7
ORDER_1614,2023-08-07,CUST_0005,Acessórios,Bolsas,274.13,Único,Prata,False,2,Debit Card,150.77,0,7
ORDER_1615,2023-08-08,CUST_0120,Vestidos,Praia,143.48,M,Azul,False,2,PIX,71.74,1,8
ORDER_1616,2023-08-09,CUST_0277,Vestidos,Praia,121.17,P,Vermelho,False,4,Boleto,60.59,2,9
ORDER_1617,2023-08-10,CUST_0018,Blusas,Social,125.01,P,Preto,False,5,Credit Card,60.0,3,10
ORDER_1618,2023-08-11,CUST_0431,Blusas,Moletom,107.36,G,Preto,False,4,Credit Card,48.31,4,11
ORDER_1619,2023-08-11,CUST_0198,Blusas,Moletom,167.21,GG,Preto,False,4,Debit Card,75.24,4,11
ORDER_1620,2023-08-11,CUST_0057,Acessórios,Bolsas,223.98,Único,Preto,False,4,Boleto,123.19,4,11
ORDER_1621,2023-08-11,CUST_0093,Saias,Midi,192.47,P,Rosa,False,5,Debit Card,96.23,4,11
ORDER_1622,2023-08-12,CUST_0019,Acessórios,Cintos,91.03,Único,Marrom,False,5,Credit Card,37.93,5,12
ORDER_1623,2023-08-12,CUST_0384,Vestidos,Casual,129.04,M,Azul,False,5,PIX,48.39,5,12
ORDER_1624,2023-08-13,CUST_0353,Saias,Longa,352.79,M,Azul,False,5,Boleto,152.87,6,13
ORDER_1625,2023-08-14,CUST_0193,Acessórios,Bijuterias,76.21,Único,Prata,False,4,Debit Card,45.73,0,14
ORDER_1626,2023-08-15,CUST_0237,Blusas,T-shirt,65.67,P,Azul,False,5,PIX,27.58,1,15
ORDER_1627,2023-08-15,CUST_0387,Acessórios,Bolsas,389.01,Único,Marrom,False,3,Credit Card,213.96,1,15
ORDER_1628,2023-08-15,CUST_0426,Vestidos,Casual,140.36,P,Vermelho,False,4,Boleto,63.16,1,15
ORDER_1629,2023-08-16,CUST_0277,Saias,Longa,290.01,M,Azul,False,3,PIX,150.81,2,16
ORDER_1630,2023-08-16,CUST_0227,Acessórios,Cintos,149.55,Único,Marrom,False,5,Boleto,74.78,2,16
ORDER_1631,2023-08-16,CUST_0233,Vestidos,Casual,150.71,M,Rosa,False,5,Credit Card,67.82,2,16
ORDER_1632,2023-08-17,CUST_0040,Blusas,Social,173.8,G,Preto,False,5,Credit Card,83.42,3,17
ORDER_1633,2023-08-17,CUST_0323,Blusas,Moletom,113.44,M,Rosa,False,4,Boleto,51.05,3,17
ORDER_1634,2023-08-17,CUST_0153,Saias,Mini,132.1,P,Vermelho,False,5,PIX,62.09,3,17
ORDER_1635,2023-08-18,CUST_0127,Acessórios,Bijuterias,33.03,Único,Marrom,False,5,Credit Card,19.82,4,18
ORDER_1636,2023-08-19,CUST_0237,Saias,Mini,108.55,G,Rosa,False,4,PIX,42.52,5,19
ORDER_1637,2023-08-19,CUST_0486,Calças,Moletom,138.8,GG,Azul,False,5,PIX,52.05,5,19
ORDER_1638,2023-08-21,CUST_0493,Vestidos,Casual,189.71,P,Azul,False,4,Credit Card,85.37,0,21
ORDER_1639,2023-08-22,CUST_0055,Saias,Midi,193.57,M,Preto,False,4,Credit Card,96.78,1,22
ORDER_1640,2023-08-22,CUST_0468,Acessórios,Cintos,132.59,Único,Marrom,False,5,PIX,66.3,1,22
ORDER_1641,2023-08-24,CUST_0436,Acessórios,Bolsas,302.84,Único,Preto,False,5,Boleto,166.56,3,24
ORDER_1642,2023-08-24,CUST_0172,Blusas,T-shirt,67.64,G,Branco,True,2,Boleto,28.41,3,24
ORDER_1643,2023-08-24,CUST_0109,Acessórios,Cintos,66.93,Único,Preto,True,1,Credit Card,33.47,3,24
ORDER_1644,2023-08-25,CUST_0354,Saias,Midi,209.04,P,Vermelho,False,3,PIX,87.1,4,25
ORDER_1645,2023-08-25,CUST_0469,Acessórios,Bijuterias,55.55,Único,Prata,False,4,Boleto,27.77,4,25
ORDER_1646,2023-08-25,CUST_0184,Acessórios,Bijuterias,112.03,Único,Dourado,False,4,Credit Card,56.02,4,25
ORDER_1647,2023-08-27,CUST_0439,Blusas,T-shirt,150.06,GG,Rosa,False,4,Credit Card,43.77,6,27
ORDER_1648,2023-08-27,CUST_0368,Vestidos,Praia,192.9,M,Vermelho,False,3,Credit Card,66.98,6,27
ORDER_1649,2023-08-27,CUST_0471,Calças,Moletom,215.48,P,Preto,False,3,Credit Card,67.34,6,27
ORDER_1650,2023-08-27,CUST_0198,Vestidos,Casual,210.92,P,Rosa,True,4,Boleto,65.91,6,27
ORDER_1651,2023-08-27,CUST_0371,Saias,Midi,311.44,M,Vermelho,False,4,Boleto,108.14,6,27
ORDER_1652,2023-08-28,CUST_0373,Saias,Midi,175.73,G,Azul,False,4,PIX,73.22,0,28
ORDER_1653,2023-08-28,CUST_0461,Acessórios,Bijuterias,51.28,Único,Marrom,True,1,PIX,25.64,0,28
ORDER_1654,2023-08-28,CUST_0497,Saias,Mini,203.95,M,Rosa,False,5,PIX,79.88,0,28
ORDER_1655,2023-08-29,CUST_0087,Blusas,Moletom,215.08,M,Preto,False,3,Credit Card,80.65,1,29
ORDER_1656,2023-08-29,CUST_0201,Vestidos,Casual,142.49,M,Azul,False,5,Boleto,53.43,1,29
ORDER_1657,2023-08-30,CUST_0337,Calças,Moletom,128.75,M,Branco,False,5,Debit Card,48.28,2,30
ORDER_1658,2023-08-30,CUST_0322,Acessórios,Bolsas,453.26,Único,Dourado,False,5,Credit Card,207.75,2,30
ORDER_1659,2023-08-30,CUST_0275,Saias,Longa,315.66,M,Vermelho,False,5,PIX,136.79,2,30
ORDER_1660,2023-08-30,CUST_0211,Calças,Moletom,156.19,G,Preto,False,5,Credit Card,58.57,2,30
ORDER_1661,2023-08-31,CUST_0391,Vestidos,Festa,473.06,M,Rosa,False,3,Credit Card,216.82,3,31
ORDER_1662,2023-08-31,CUST_0118,Calças,Social,274.61,M,Branco,False,4,PIX,119.0,3,31
ORDER_1663,2023-08-31,CUST_0191,Vestidos,Festa,376.96,M,Preto,False,3,Credit Card,172.77,3,31
ORDER_1664,2023-08-31,CUST_0042,Calças,Social,315.18,G,Azul,False,5,Boleto,136.58,3,31
ORDER_1665,2023-09-01,CUST_0042,Acessórios,Bolsas,254.54,Único,Prata,False,5,PIX,116.67,4,1
ORDER_1666,2023-09-01,CUST_0315,Acessórios,Bolsas,378.48,Único,Preto,True,2,Credit Card,173.47,4,1
ORDER_1667,2023-09-01,CUST_0276,Blusas,Social,175.86,P,Azul,False,3,PIX,70.34,4,1
ORDER_1668,2023-09-02,CUST_0329,Vestidos,Festa,477.95,G,Rosa,False,5,PIX,182.55,5,2
ORDER_1669,2023-09-02,CUST_0017,Acessórios,Bolsas,258.6,Único,Dourado,False,3,Debit Card,98.77,5,2
ORDER_1670,2023-09-02,CUST_0283,Saias,Mini,237.53,M,Vermelho,False,2,PIX,77.53,5,2
ORDER_1671,2023-09-02,CUST_0431,Vestidos,Festa,660.92,G,Preto,True,3,Boleto,252.43,5,2
ORDER_1672,2023-09-02,CUST_0258,Saias,Midi,339.72,G,Preto,False,4,Credit Card,117.96,5,2
ORDER_1673,2023-09-03,CUST_0063,Blusas,T-shirt,98.93,M,Preto,False,5,Boleto,28.85,6,3
ORDER_1674,2023-09-04,CUST_0062,Calças,Moletom,168.07,P,Branco,False,1,Boleto,63.03,0,4
ORDER_1675,2023-09-04,CUST_0100,Blusas,T-shirt,78.05,G,Rosa,False,5,PIX,27.32,0,4
ORDER_1676,2023-09-05,CUST_0019,Blusas,T-shirt,105.19,G,Preto,False,5,Boleto,36.82,1,5
ORDER_1677,2023-09-05,CUST_0017,Calças,Moletom,136.12,M,Branco,False,5,PIX,51.04,1,5
ORDER_1678,2023-09-05,CUST_0325,Vestidos,Casual,189.62,P,Azul,False,4,PIX,71.11,1,5
ORDER_1679,2023-09-05,CUST_0423,Calças,Social,383.65,M,Azul,False,2,Boleto,166.25,1,5
ORDER_1680,2023-09-05,CUST_0466,Vestidos,Praia,99.17,P,Vermelho,False,4,Debit Card,41.32,1,5
ORDER_1681,2023-09-05,CUST_0373,Acessórios,Cintos,97.1,Único,Dourado,True,3,PIX,40.46,1,5
ORDER_1682,2023-09-05,CUST_0246,Blusas,Moletom,237.36,G,Azul,False,4,Credit Card,89.01,1,5
ORDER_1683,2023-09-05,CUST_0251,Calças,Social,201.04,M,Azul,False,3,Boleto,87.12,1,5
ORDER_1684,2023-09-07,CUST_0455,Saias,Longa,297.86,M,Azul,False,3,Credit Card,154.89,3,7
ORDER_1685,2023-09-07,CUST_0081,Acessórios,Cintos,57.78,Único,Preto,False,5,Boleto,28.89,3,7
ORDER_1686,2023-09-08,CUST_0039,Acessórios,Bijuterias,39.45,Único,Marrom,False,3,Boleto,23.67,4,8
ORDER_1687,2023-09-08,CUST_0036,Acessórios,Cintos,84.81,Único,Dourado,False,5,Boleto,42.41,4,8
ORDER_1688,2023-09-08,CUST_0424,Saias,Midi,225.31,G,Azul,False,2,Credit Card,112.66,4,8
ORDER_1689,2023-09-08,CUST_0429,Saias,Mini,96.44,M,Preto,False,4,Debit Card,45.33,4,8
ORDER_1690,2023-09-08,CUST_0388,Acessórios,Cintos,71.22,Único,Prata,False,1,Credit Card,35.61,4,8
ORDER_1691,2023-09-09,CUST_0486,Calças,Social,262.46,P,Branco,False,2,Credit Card,113.73,5,9
ORDER_1692,2023-09-09,CUST_0409,Vestidos,Festa,597.91,M,Rosa,False,4,Debit Card,274.04,5,9
ORDER_1693,2023-09-09,CUST_0197,Blusas,Moletom,227.15,G,Rosa,False,5,Debit Card,85.18,5,9
ORDER_1694,2023-09-12,CUST_0158,Acessórios,Cintos,89.75,Único,Preto,False,4,PIX,44.88,1,12
ORDER_1695,2023-09-12,CUST_0204,Saias,Midi,132.02,M,Vermelho,False,5,PIX,66.01,1,12
ORDER_1696,2023-09-12,CUST_0196,Calças,Social,309.87,G,Azul,False,5,Credit Card,161.13,1,12
ORDER_1697,2023-09-12,CUST_0216,Saias,Longa,183.26,P,Vermelho,False,4,Boleto,95.3,1,12
ORDER_1698,2023-09-14,CUST_0285,Vestidos,Festa,596.5,M,Vermelho,False,3,PIX,328.08,3,14
ORDER_1699,2023-09-15,CUST_0457,Calças,Moletom,106.21,P,Preto,False,3,PIX,47.79,4,15
ORDER_1700,2023-09-15,CUST_0196,Vestidos,Festa,361.04,P,Azul,False,2,Credit Card,198.57,4,15
ORDER_1701,2023-09-15,CUST_0307,Acessórios,Bijuterias,35.32,Único,Prata,False,4,Credit Card,21.19,4,15
ORDER_1702,2023-09-15,CUST_0152,Acessórios,Bolsas,244.17,Único,Dourado,False,3,Debit Card,134.29,4,15
ORDER_1703,2023-09-15,CUST_0014,Vestidos,Praia,99.3,P,Vermelho,False,4,Debit Card,49.65,4,15
ORDER_1704,2023-09-15,CUST_0325,Vestidos,Casual,149.28,P,Azul,False,2,Boleto,67.18,4,15
ORDER_1705,2023-09-16,CUST_0146,Saias,Midi,249.43,P,Vermelho,False,4,Boleto,103.93,5,16
ORDER_1706,2023-09-16,CUST_0426,Vestidos,Praia,136.3,P,Vermelho,False,4,PIX,56.79,5,16
ORDER_1707,2023-09-16,CUST_0057,Blusas,T-shirt,61.38,G,Azul,False,4,Debit Card,21.48,5,16
ORDER_1708,2023-09-16,CUST_0211,Saias,Midi,200.54,G,Vermelho,False,5,PIX,83.56,5,16
ORDER_1709,2023-09-17,CUST_0268,Saias,Longa,244.8,G,Azul,False,2,Credit Card,106.08,6,17
ORDER_1710,2023-09-17,CUST_0210,Blusas,Moletom,134.28,GG,Branco,False,5,Credit Card,50.36,6,17
ORDER_1711,2023-09-17,CUST_0017,Saias,Longa,193.14,G,Azul,False,5,PIX,83.69,6,17
ORDER_1712,2023-09-18,CUST_0286,Calças,Social,195.47,GG,Branco,False,5,Credit Card,101.64,0,18
ORDER_1713,2023-09-18,CUST_0344,Calças,Jeans,276.18,G,Preto,False,4,PIX,132.57,0,18
ORDER_1714,2023-09-19,CUST_0203,Acessórios,Bijuterias,90.55,Único,Preto,True,1,Boleto,54.33,1,19
ORDER_1715,2023-09-20,CUST_0099,Saias,Longa,178.3,P,Azul,False,5,PIX,92.72,2,20
ORDER_1716,2023-09-20,CUST_0279,Saias,Longa,155.12,P,Vermelho,True,5,PIX,80.66,2,20
ORDER_1717,2023-09-21,CUST_0209,Vestidos,Praia,126.62,G,Rosa,False,4,Debit Card,63.31,3,21
ORDER_1718,2023-09-21,CUST_0129,Acessórios,Bijuterias,43.06,Único,Preto,False,5,PIX,25.84,3,21
ORDER_1719,2023-09-22,CUST_0335,Saias,Mini,163.15,M,Azul,False,4,Debit Card,76.68,4,22
ORDER_1720,2023-09-22,CUST_0288,Calças,Moletom,117.44,M,Preto,True,1,Credit Card,52.85,4,22
ORDER_1721,2023-09-23,CUST_0252,Saias,Longa,232.61,P,Rosa,True,2,Credit Card,100.8,5,23
ORDER_1722,2023-09-23,CUST_0265,Vestidos,Casual,212.23,M,Preto,False,4,Debit Card,79.59,5,23
ORDER_1723,2023-09-24,CUST_0271,Vestidos,Praia,111.73,M,Preto,False,5,PIX,46.55,6,24
ORDER_1724,2023-09-24,CUST_0412,Vestidos,Praia,102.62,G,Rosa,False,2,Boleto,42.76,6,24
ORDER_1725,2023-09-25,CUST_0408,Saias,Longa,182.64,M,Azul,False,3,PIX,79.14,0,25
ORDER_1726,2023-09-26,CUST_0188,Vestidos,Festa,503.54,P,Preto,False,5,Boleto,230.79,1,26
ORDER_1727,2023-09-26,CUST_0419,Saias,Mini,188.38,M,Azul,False,5,PIX,73.78,1,26
ORDER_1728,2023-09-26,CUST_0214,Blusas,Social,185.65,G,Preto,False,5,Debit Card,74.26,1,26
ORDER_1729,2023-09-26,CUST_0283,Saias,Longa,339.26,M,Rosa,False,4,Debit Card,147.01,1,26
ORDER_1730,2023-09-26,CUST_0211,Blusas,Moletom,131.76,P,Azul,False,4,PIX,49.41,1,26
ORDER_1731,2023-09-27,CUST_0365,Acessórios,Cintos,143.09,Único,Dourado,False,5,Credit Card,59.62,2,27
ORDER_1732,2023-09-27,CUST_0076,Blusas,Moletom,145.33,GG,Azul,False,4,Debit Card,54.5,2,27
ORDER_1733,2023-09-27,CUST_0148,Vestidos,Festa,424.98,P,Rosa,False,3,Debit Card,194.78,2,27
ORDER_1734,2023-09-28,CUST_0321,Calças,Social,396.34,G,Preto,False,4,Credit Card,171.75,3,28
ORDER_1735,2023-09-29,CUST_0213,Acessórios,Cintos,96.79,Único,Marrom,False,5,PIX,40.33,4,29
ORDER_1736,2023-09-29,CUST_0433,Saias,Longa,327.05,P,Rosa,False,4,PIX,141.72,4,29
